order_id,customer_id,created_at,order_rank,attributed_channel,utm_medium,total_price,discount_code,discount_amount,discount_used,month,discount_status
5744154804476,7534344732924.0,2024-06-25,1,Paid Search,,125.0,,0.0,False,2024-06,No Discount
5744213524732,7534412333308.0,2024-06-25,1,Paid Search,,94.0,,0.0,False,2024-06,No Discount
5744187900156,7534389887228.0,2024-06-25,1,Paid Search,,110.0,,0.0,False,2024-06,No Discount
5744182690044,6989611139324.0,2024-06-25,2,direct traffic,,190.0,,0.0,False,2024-06,No Discount
5744150348028,7529646850300.0,2024-06-25,2,direct traffic,,0.0,xxx,110.0,True,2024-06,Free Gift
5744171581692,7224657903868.0,2024-06-25,13,Email,,37.99,xxx,15.0,True,2024-06,Discount Applied
5744121741564,7534306558204.0,2024-06-25,1,Paid Search,,125.0,,0.0,False,2024-06,No Discount
5744146809084,7534335557884.0,2024-06-25,1,XYZ media,user_33,80.0,xxx,0.0,True,2024-06,No Discount
5744121053436,7435968807164.0,2024-06-25,3,direct traffic,,0.0,xxx,120.0,True,2024-06,Free Gift
5744140878076,7424186941692.0,2024-06-25,7,Email,,49.0,xxx,15.0,True,2024-06,Discount Applied
5744085270780,7267895279868.0,2024-06-25,3,direct traffic,,0.0,xxx,200.0,True,2024-06,Free Gift
5744103751932,6643276677372.0,2024-06-25,2,Email,,64.0,,0.0,False,2024-06,No Discount
5744103325948,7534287683836.0,2024-06-25,1,Paid Search,,64.0,xxx,0.0,True,2024-06,No Discount
5744102572284,6861309051132.0,2024-06-25,14,direct traffic,,0.0,xxx,120.0,True,2024-06,Free Gift
5744025567484,7534209401084.0,2024-06-25,1,Email,,85.0,xxx,0.0,True,2024-06,No Discount
5744099000572,6943457935612.0,2024-06-25,2,Paid Search,,175.0,xxx,0.0,True,2024-06,No Discount
5743953707260,7534141767932.0,2024-06-25,1,Paid Search,,80.0,,0.0,False,2024-06,No Discount
5744004792572,7534188691708.0,2024-06-25,1,Paid Search,,80.0,,0.0,False,2024-06,No Discount
5743996731644,7360830734588.0,2024-06-25,2,Paid Search,,255.0,,0.0,False,2024-06,No Discount
5743939813628,7061419360508.0,2024-06-25,5,direct traffic,,200.0,,0.0,False,2024-06,No Discount
5743874605308,7525057593596.0,2024-06-25,2,Paid Search,,480.0,,0.0,False,2024-06,No Discount
5743900950780,2110333059187.0,2024-06-25,3,Paid Search,,120.0,xxx,0.0,True,2024-06,No Discount
5743871131900,7068946923772.0,2024-06-25,2,Paid Search,,120.0,,0.0,False,2024-06,No Discount
5743851995388,7458961293564.0,2024-06-25,2,Email,,44.0,,0.0,False,2024-06,No Discount
5743843901692,6984574894332.0,2024-06-25,3,Paid Search,,80.0,,0.0,False,2024-06,No Discount
5743867986172,7018857464060.0,2024-06-25,2,direct traffic,,126.0,,0.0,False,2024-06,No Discount
5743799828732,7534004371708.0,2024-06-25,1,Paid Search,,64.0,xxx,0.0,True,2024-06,No Discount
5743831843068,7534033305852.0,2024-06-25,1,Paid Search,,37.99,,0.0,False,2024-06,No Discount
5743817130236,7516716007676.0,2024-06-25,2,Email,,116.0,,0.0,False,2024-06,No Discount
5743816802556,5947562819836.0,2024-06-25,6,Email,,241.0,,0.0,False,2024-06,No Discount
5743796551932,6954916839676.0,2024-06-25,10,Email,,64.0,,0.0,False,2024-06,No Discount
5743713779964,6912846528764.0,2024-06-25,7,direct traffic,,120.0,,0.0,False,2024-06,No Discount
5743765324028,7533408878844.0,2024-06-25,1,Paid Search,,120.0,,0.0,False,2024-06,No Discount
5743730786556,7494732316924.0,2024-06-25,2,Paid Search,,110.0,,0.0,False,2024-06,No Discount
5743703064828,7533818183932.0,2024-06-25,1,Paid Search,,44.0,xxx,0.0,True,2024-06,No Discount
5743693365500,7533785645308.0,2024-06-25,1,Paid Search,,92.0,xxx,0.0,True,2024-06,No Discount
5743693234428,7459026895100.0,2024-06-25,2,Email,,64.0,xxx,0.0,True,2024-06,No Discount
5743670362364,7533687472380.0,2024-06-25,1,Paid Search,,190.0,,0.0,False,2024-06,No Discount
5743692284156,7132227436796.0,2024-06-25,6,Paid Search,,200.0,,0.0,False,2024-06,No Discount
5743665807612,6608570482940.0,2024-06-25,4,XYZ media,,92.0,xxx,0.0,True,2024-06,No Discount
5743644213500,7533580583164.0,2024-06-25,1,direct traffic,,110.0,,0.0,False,2024-06,No Discount
5743662530812,7533647757564.0,2024-06-25,1,Paid Search,,64.0,,0.0,False,2024-06,No Discount
5743643754748,7405475987708.0,2024-06-25,4,direct traffic,,160.0,,0.0,False,2024-06,No Discount
5743637299452,7532835406076.0,2024-06-25,1,Paid Search,,64.0,,0.0,False,2024-06,No Discount
5743651553532,7532968640764.0,2024-06-25,1,Paid Search,,80.0,,0.0,False,2024-06,No Discount
5743607283964,7532838256892.0,2024-06-25,1,Paid Search,,80.0,,0.0,False,2024-06,No Discount
5743635038460,7533512294652.0,2024-06-25,1,Paid Search,,62.99,,0.0,False,2024-06,No Discount
5743619440892,5364007502013.0,2024-06-25,10,Paid Search,,80.0,,0.0,False,2024-06,No Discount
5743609217276,7533408223484.0,2024-06-25,1,direct traffic,,120.0,,0.0,False,2024-06,No Discount
5743582380284,7533305069820.0,2024-06-25,1,Affiliates,,79.99,xxx,8.0,True,2024-06,Discount Applied
5743377547516,7482347028732.0,2024-06-24,2,Paid Search,,80.0,,0.0,False,2024-06,No Discount
5743510290684,7533242679548.0,2024-06-24,1,Paid Search,,80.0,,0.0,False,2024-06,No Discount
5743507374332,7533240156412.0,2024-06-24,1,Email,,145.0,,0.0,False,2024-06,No Discount
5743458058492,7533191856380.0,2024-06-24,1,Paid Search,,116.0,,0.0,False,2024-06,No Discount
5743255257340,7532990595324.0,2024-06-24,1,Paid Search,,80.0,,0.0,False,2024-06,No Discount
5743346221308,7533061374204.0,2024-06-24,1,XYZ media,user_41,80.0,xxx,0.0,True,2024-06,No Discount
5743198994684,7532927746300.0,2024-06-24,1,Paid Search,,64.0,,0.0,False,2024-06,No Discount
5743271510268,7533004685564.0,2024-06-24,1,Paid Search,,54.0,,0.0,False,2024-06,No Discount
5743165636860,7532887834876.0,2024-06-24,1,direct traffic,,160.0,,0.0,False,2024-06,No Discount
5743183823100,7399560249596.0,2024-06-24,3,direct traffic,,0.0,xxx,120.0,True,2024-06,Free Gift
5743183233276,7532909953276.0,2024-06-24,1,Email,,24.0,xxx,0.0,True,2024-06,No Discount
5743172780284,6300512059644.0,2024-06-24,5,Affiliates,user_41,96.0,xxx,0.0,True,2024-06,No Discount
5743170224380,7510169354492.0,2024-06-24,2,direct traffic,,64.0,,0.0,False,2024-06,No Discount
5743104033020,7532813287676.0,2024-06-24,1,Paid Search,,116.0,,0.0,False,2024-06,No Discount
5743156723964,7532868010236.0,2024-06-24,1,direct traffic,user_6,116.0,xxx,0.0,True,2024-06,No Discount
5743136407804,6995613942012.0,2024-06-24,1,Paid Search,,128.0,,0.0,False,2024-06,No Discount
5743129100540,7531779227900.0,2024-06-24,1,Affiliates,,64.0,xxx,30.0,True,2024-06,Discount Applied
5743098167548,7524228628732.0,2024-06-24,2,direct traffic,,0.0,xxx,26.0,True,2024-06,Free Gift
5743090761980,7532798902524.0,2024-06-24,1,Paid Search,,96.0,,0.0,False,2024-06,No Discount
5743054946556,7515613593852.0,2024-06-24,2,Email,,116.0,,0.0,False,2024-06,No Discount
5743085486332,7272851702012.0,2024-06-24,5,direct traffic,,0.0,xxx,120.0,True,2024-06,Free Gift
5743080734972,6991782576380.0,2024-06-24,11,direct traffic,,0.0,xxx,120.0,True,2024-06,Free Gift
5743022178556,7532730024188.0,2024-06-24,1,Paid Search,,150.0,,0.0,False,2024-06,No Discount
5743007269116,7530122608892.0,2024-06-24,1,Paid Search,,181.0,,0.0,False,2024-06,No Discount
5742920859900,7482800603388.0,2024-06-24,3,Email,,72.99,xxx,15.0,True,2024-06,Discount Applied
5742919123196,7530734321916.0,2024-06-24,2,Email,,96.0,xxx,0.0,True,2024-06,No Discount
5742897004796,7532638535932.0,2024-06-24,1,Email,,64.0,,0.0,False,2024-06,No Discount
5743044591868,7532751257852.0,2024-06-24,1,Paid Search,,88.0,xxx,0.0,True,2024-06,No Discount
5742891991292,7532631261436.0,2024-06-24,1,Paid Search,,150.0,,0.0,False,2024-06,No Discount
5742888943868,7511774429436.0,2024-06-24,2,Paid Search,,96.0,xxx,0.0,True,2024-06,No Discount
5742785626364,7532592791804.0,2024-06-24,1,Paid Search,,208.0,,0.0,False,2024-06,No Discount
5742882291964,7530734321916.0,2024-06-24,1,Email,,128.0,,0.0,False,2024-06,No Discount
5742812987644,7532616581372.0,2024-06-24,1,Paid Search,,0.0,,0.0,False,2024-06,Unknown
5742778581244,7532589482236.0,2024-06-24,1,Paid Search,,80.0,,0.0,False,2024-06,No Discount
5742809153788,7532613665020.0,2024-06-24,1,Affiliates,user_32,96.0,xxx,0.0,True,2024-06,No Discount
5742698070268,7532116148476.0,2024-06-24,1,Email,,116.0,xxx,0.0,True,2024-06,No Discount
5742622146812,7532458082556.0,2024-06-24,1,Paid Search,,64.0,,0.0,False,2024-06,No Discount
5742677852412,4094094770328.0,2024-06-24,9,Paid Search,,64.0,,0.0,False,2024-06,No Discount
5742675132668,7532502712572.0,2024-06-24,1,Paid Search,,125.0,,0.0,False,2024-06,No Discount
5742653800700,7020855165180.0,2024-06-24,2,Paid Search,,80.0,,0.0,False,2024-06,No Discount
5742647738620,7284552564988.0,2024-06-24,6,direct traffic,,96.0,,0.0,False,2024-06,No Discount
5742552482044,7532394578172.0,2024-06-24,1,Paid Search,,64.0,xxx,0.0,True,2024-06,No Discount
5742583021820,6011838693628.0,2024-06-24,2,Paid Search,,280.0,,0.0,False,2024-06,No Discount
5742576304380,7473688379644.0,2024-06-24,3,XYZ media,user_41,80.0,xxx,0.0,True,2024-06,No Discount
5742562574588,6657559462140.0,2024-06-24,4,Paid Search,,64.0,,0.0,False,2024-06,No Discount
5742518436092,7280927998204.0,2024-06-24,2,Paid Search,,96.0,,0.0,False,2024-06,No Discount
5742509752572,7532352307452.0,2024-06-24,1,Paid Search,,205.0,,0.0,False,2024-06,No Discount
5742268055804,7532099436796.0,2024-06-23,1,Paid Search,,80.0,,0.0,False,2024-06,No Discount
5742480163068,7086234239228.0,2024-06-24,5,direct traffic,,96.0,,0.0,False,2024-06,No Discount
5742250295548,7518148624636.0,2024-06-23,2,direct traffic,,0.0,xxx,26.0,True,2024-06,Free Gift
5742260519164,7526738657532.0,2024-06-23,2,direct traffic,,256.0,,0.0,False,2024-06,No Discount
5742235320572,7237601558780.0,2024-06-23,2,direct traffic,,80.0,,0.0,False,2024-06,No Discount
5742242103548,7530808508668.0,2024-06-23,2,Paid Search,,12.99,,0.0,False,2024-06,No Discount
5742223556860,7359557009660.0,2024-06-23,2,direct traffic,,120.0,,0.0,False,2024-06,No Discount
5742241874172,6796438143228.0,2024-06-23,14,direct traffic,,72.0,,0.0,False,2024-06,No Discount
5742237122812,7431933985020.0,2024-06-23,5,direct traffic,,0.0,xxx,80.0,True,2024-06,Free Gift
5742166704380,7233880195324.0,2024-06-23,4,Email,,130.0,xxx,15.0,True,2024-06,Discount Applied
5742193443068,7513616679164.0,2024-06-23,2,Email,,169.0,xxx,15.0,True,2024-06,Discount Applied
5742168735996,7531984453884.0,2024-06-23,1,XYZ media,user_32,88.0,xxx,0.0,True,2024-06,No Discount
5742152089852,7531965513980.0,2024-06-23,1,Paid Search,,64.0,xxx,0.0,True,2024-06,No Discount
5742097498364,7531913642236.0,2024-06-23,1,direct traffic,,80.0,,0.0,False,2024-06,No Discount
5742006075644,6638176108796.0,2024-06-23,16,Email,,152.0,,0.0,False,2024-06,No Discount
5741993853180,7531822350588.0,2024-06-23,1,XYZ media,user_41,64.0,xxx,0.0,True,2024-06,No Discount
5741933953276,7508569784572.0,2024-06-23,2,Email,,110.0,,0.0,False,2024-06,No Discount
5741966786812,7531803803900.0,2024-06-23,1,Paid Search,,37.99,,0.0,False,2024-06,No Discount
5741951746300,7531766776060.0,2024-06-23,1,Paid Search,,64.0,xxx,0.0,True,2024-06,No Discount
5741937819900,7531778441468.0,2024-06-23,1,direct traffic,,62.99,xxx,0.0,True,2024-06,No Discount
5741924417788,7527687356668.0,2024-06-23,2,Email,,85.0,,0.0,False,2024-06,No Discount
5741909573884,6982540427516.0,2024-06-23,6,Email,,49.0,xxx,15.0,True,2024-06,Discount Applied
5741854982396,6067966083324.0,2024-06-23,9,XYZ media,user_41,116.0,xxx,0.0,True,2024-06,No Discount
5741739180284,7531617779964.0,2024-06-23,1,Paid Search,,120.0,xxx,0.0,True,2024-06,No Discount
5741834436860,7531707072764.0,2024-06-23,1,Paid Search,,145.0,,0.0,False,2024-06,No Discount
5741741277436,6791859306748.0,2024-06-23,13,Email,,96.0,,0.0,False,2024-06,No Discount
5741689405692,7531578851580.0,2024-06-23,1,XYZ media,,64.0,xxx,0.0,True,2024-06,No Discount
5741707100412,7531592024316.0,2024-06-23,1,Paid Search,,110.0,,0.0,False,2024-06,No Discount
5741688783100,6839735156988.0,2024-06-23,16,direct traffic,,92.0,,0.0,False,2024-06,No Discount
5741677740284,7531570266364.0,2024-06-23,1,Affiliates,user_41,80.0,xxx,0.0,True,2024-06,No Discount
5741705429244,7531588845820.0,2024-06-23,1,Email,,64.0,xxx,0.0,True,2024-06,No Discount
5741673906428,7500140019964.0,2024-06-23,3,Email,,64.0,,0.0,False,2024-06,No Discount
5741631734012,6819349954812.0,2024-06-23,15,direct traffic,,60.0,,0.0,False,2024-06,No Discount
5741652279548,7479674798332.0,2024-06-23,3,Paid Search,,80.0,,0.0,False,2024-06,No Discount
5741642350844,7432068399356.0,2024-06-23,3,Paid Search,,146.0,,0.0,False,2024-06,No Discount
5741618823420,7531527274748.0,2024-06-23,1,Email,,94.0,,0.0,False,2024-06,No Discount
5741601980668,7531470684412.0,2024-06-23,1,Paid Search,,160.0,,0.0,False,2024-06,No Discount
5741537493244,7518602199292.0,2024-06-23,2,Paid Search,,80.0,,0.0,False,2024-06,No Discount
5741598769404,7408484843772.0,2024-06-23,3,Email,,160.0,,0.0,False,2024-06,No Discount
5741526450428,7531313725692.0,2024-06-23,1,Paid Search,,108.0,xxx,12.0,True,2024-06,Discount Applied
5741517275388,7186995118332.0,2024-06-23,24,Email,,80.0,,0.0,False,2024-06,No Discount
5741521436924,7531309662460.0,2024-06-23,1,Paid Search,,64.0,,0.0,False,2024-06,No Discount
5741516620028,7186995118332.0,2024-06-23,23,Email,,80.0,,0.0,False,2024-06,No Discount
5741456785660,7197892313340.0,2024-06-22,2,direct traffic,,44.0,,0.0,False,2024-06,No Discount
5741506625788,7091305611516.0,2024-06-23,4,Paid Search,,64.0,,0.0,False,2024-06,No Discount
5741500104956,7418619756796.0,2024-06-23,3,XYZ media,user_41,120.0,xxx,0.0,True,2024-06,No Discount
5741467074812,6992424665340.0,2024-06-22,6,Paid Search,,145.0,,0.0,False,2024-06,No Discount
5741442531580,6059725553916.0,2024-06-22,14,Paid Search,,88.0,,0.0,False,2024-06,No Discount
5741278363900,7504987488508.0,2024-06-22,2,direct traffic,,320.0,,0.0,False,2024-06,No Discount
5741331284220,7531059970300.0,2024-06-22,1,Paid Search,,64.0,,0.0,False,2024-06,No Discount
5741308510460,7531031527676.0,2024-06-22,1,Paid Search,,80.0,xxx,0.0,True,2024-06,No Discount
5741249691900,7487644369148.0,2024-06-22,2,direct traffic,,80.0,,0.0,False,2024-06,No Discount
5741259751676,6627521659132.0,2024-06-22,7,direct traffic,,275.0,,0.0,False,2024-06,No Discount
5741246251260,7530884399356.0,2024-06-22,1,Email,,145.0,,0.0,False,2024-06,No Discount
5741234454780,7470087504124.0,2024-06-22,2,Paid Search,,101.0,xxx,15.0,True,2024-06,Discount Applied
5741219840252,7530931880188.0,2024-06-22,1,Paid Search,,125.0,,0.0,False,2024-06,No Discount
5741197852924,6519179837692.0,2024-06-22,32,direct traffic,,0.0,xxx,145.0,True,2024-06,Free Gift
5741148930300,6890704994556.0,2024-06-22,11,Paid Search,,75.0,,0.0,False,2024-06,No Discount
5741182648572,7522385199356.0,2024-06-22,2,direct traffic,,0.0,xxx,145.0,True,2024-06,Free Gift
5741162791164,7524033298684.0,2024-06-22,2,direct traffic,,0.0,xxx,80.0,True,2024-06,Free Gift
5741162004732,7402538467580.0,2024-06-22,3,Paid Search,,96.0,,0.0,False,2024-06,No Discount
5741098533116,7530808508668.0,2024-06-22,1,Paid Search,,80.0,,0.0,False,2024-06,No Discount
5741094699260,7523611017468.0,2024-06-22,3,Paid Search,,96.0,,0.0,False,2024-06,No Discount
5741056459004,7530764435708.0,2024-06-22,1,XYZ media,user_32,64.0,xxx,0.0,True,2024-06,No Discount
5741090242812,5606595526845.0,2024-06-22,8,Paid Search,,160.0,,0.0,False,2024-06,No Discount
5741084475644,7524203856124.0,2024-06-22,2,direct traffic,,0.0,xxx,80.0,True,2024-06,Free Gift
5741072941308,7530785931516.0,2024-06-22,1,XYZ media,user_16,64.0,xxx,0.0,True,2024-06,No Discount
5741054722300,7519740821756.0,2024-06-22,2,direct traffic,,0.0,xxx,145.0,True,2024-06,Free Gift
5741053018364,7065876726012.0,2024-06-22,1,Email,,80.0,,0.0,False,2024-06,No Discount
5741038010620,7530741858556.0,2024-06-22,1,Email,,80.0,xxx,0.0,True,2024-06,No Discount
5741037551868,7530753851644.0,2024-06-22,1,Paid Search,,80.0,xxx,0.0,True,2024-06,No Discount
5740950520060,7511346774268.0,2024-06-22,2,direct traffic,,145.0,,0.0,False,2024-06,No Discount
5741021069564,7473688379644.0,2024-06-22,2,XYZ media,,80.0,xxx,0.0,True,2024-06,No Discount
5740999868668,7530682089724.0,2024-06-22,1,Paid Search,,160.0,xxx,0.0,True,2024-06,No Discount
5740933513468,7383625629948.0,2024-06-22,5,direct traffic,,0.0,xxx,200.0,True,2024-06,Free Gift
5740949242108,7520819446012.0,2024-06-22,2,direct traffic,,0.0,xxx,145.0,True,2024-06,Free Gift
5740907954428,7530599743740.0,2024-06-22,1,Affiliates,,101.0,,0.0,False,2024-06,No Discount
5740822757628,7530540499196.0,2024-06-22,1,XYZ media,user_17,64.0,xxx,0.0,True,2024-06,No Discount
5740889932028,7511177494780.0,2024-06-22,1,Email,,80.0,,0.0,False,2024-06,No Discount
5740816400636,7340696043772.0,2024-06-22,3,Paid Search,,80.0,,0.0,False,2024-06,No Discount
5740769378556,7530498621692.0,2024-06-22,1,Paid Search,,80.0,,0.0,False,2024-06,No Discount
5740727075068,7530463068412.0,2024-06-22,1,Paid Search,,120.0,xxx,0.0,True,2024-06,No Discount
5740768559356,7482717995260.0,2024-06-22,3,Email,,189.0,,0.0,False,2024-06,No Discount
5740761645308,7530492592380.0,2024-06-22,1,Paid Search,,64.0,,0.0,False,2024-06,No Discount
5740722651388,7530458251516.0,2024-06-22,1,Paid Search,,80.0,xxx,0.0,True,2024-06,No Discount
5740686147836,7007239930108.0,2024-06-22,3,Paid Search,,80.0,,0.0,False,2024-06,No Discount
5740645482748,7530380329212.0,2024-06-22,1,Paid Search,,64.0,,0.0,False,2024-06,No Discount
5740684181756,7530414833916.0,2024-06-22,1,Paid Search,,145.0,xxx,0.0,True,2024-06,No Discount
5740633948412,7399640727804.0,2024-06-22,6,Email,,60.0,,0.0,False,2024-06,No Discount
5740678381820,7530409361660.0,2024-06-22,1,Paid Search,,64.0,,0.0,False,2024-06,No Discount
5740670288124,7284760510716.0,2024-06-22,3,Email,,64.0,,0.0,False,2024-06,No Discount
5740546654460,7453490970876.0,2024-06-22,2,Paid Search,,116.0,xxx,0.0,True,2024-06,No Discount
5740648562940,7020387827964.0,2024-06-22,3,Paid Search,,64.0,,0.0,False,2024-06,No Discount
5740627329276,7530365321468.0,2024-06-22,1,Paid Search,,96.0,xxx,0.0,True,2024-06,No Discount
5740627165436,7065316753660.0,2024-06-22,9,Paid Search,,36.0,,0.0,False,2024-06,No Discount
5740607537404,7109165940988.0,2024-06-22,3,Email,,62.99,,0.0,False,2024-06,No Discount
5740603638012,7530342777084.0,2024-06-22,1,Paid Search,,96.0,xxx,0.0,True,2024-06,No Discount
5740499960060,7530242507004.0,2024-06-21,1,Paid Search,,310.0,,0.0,False,2024-06,No Discount
5740464603388,7530201678076.0,2024-06-21,1,Paid Search,,120.0,xxx,0.0,True,2024-06,No Discount
5740452839676,7530191126780.0,2024-06-21,1,direct traffic,,80.0,,0.0,False,2024-06,No Discount
5740467028220,7530203185404.0,2024-06-21,1,Paid Search,,64.0,xxx,0.0,True,2024-06,No Discount
5740391923964,7530119725308.0,2024-06-21,1,direct traffic,,110.0,,0.0,False,2024-06,No Discount
5740274319612,7530011721980.0,2024-06-21,1,Paid Search,,80.0,,0.0,False,2024-06,No Discount
5740340936956,7530058055932.0,2024-06-21,1,Affiliates,,110.0,xxx,0.0,True,2024-06,No Discount
5740199772412,7529920397564.0,2024-06-21,1,Paid Search,,64.0,,0.0,False,2024-06,No Discount
5740241125628,7529979412732.0,2024-06-21,1,XYZ media,user_41,62.99,xxx,0.0,True,2024-06,No Discount
5740194595068,7529913614588.0,2024-06-21,1,Paid Search,,160.0,,0.0,False,2024-06,No Discount
5740132303100,7529843884284.0,2024-06-21,1,XYZ media,user_33,94.0,xxx,0.0,True,2024-06,No Discount
5740186304764,7529903980796.0,2024-06-21,1,Email,,80.0,,0.0,False,2024-06,No Discount
5740182995196,7526813597948.0,2024-06-21,1,Paid Search,,64.0,,0.0,False,2024-06,No Discount
5740158320892,7529869050108.0,2024-06-21,1,Affiliates,,144.0,xxx,16.0,True,2024-06,Discount Applied
5740150784252,7529862365436.0,2024-06-21,1,Paid Search,,64.0,,0.0,False,2024-06,No Discount
5740150161660,7529861972220.0,2024-06-21,1,Paid Search,,160.0,,0.0,False,2024-06,No Discount
5740125683964,7529839231228.0,2024-06-21,1,Paid Search,,120.0,xxx,0.0,True,2024-06,No Discount
5740107235580,7529817538812.0,2024-06-21,1,Paid Search,,37.99,,0.0,False,2024-06,No Discount
5740060180732,6790030262524.0,2024-06-21,5,Paid Search,,80.0,,0.0,False,2024-06,No Discount
5740078792956,7529788309756.0,2024-06-21,1,Paid Search,,85.0,xxx,0.0,True,2024-06,No Discount
5740038291708,7522829041916.0,2024-06-21,2,direct traffic,,64.0,,0.0,False,2024-06,No Discount
